timestamp,ear,yaw,pitch,roll,gaze_h,gaze_v,attention_score,label
11:34:59,0.3061,6.22,28.34,-21.27,0.4523,0.5452,80.4,ATTENTIVE
11:34:59,0.3016,6.40,28.68,-21.27,0.4968,0.5303,83.4,ATTENTIVE
11:34:59,0.2698,7.02,24.75,-19.52,0.3866,0.5303,62.5,ATTENTIVE
11:34:59,0.2635,6.63,24.19,-20.85,0.3797,0.4839,60.7,ATTENTIVE
11:34:59,0.2645,6.64,24.43,-20.71,0.3705,0.4830,57.7,ATTENTIVE
11:34:59,0.2650,6.56,24.37,-20.78,0.3744,0.4850,59.2,ATTENTIVE
11:34:59,0.2795,7.18,25.39,-19.89,0.3565,0.4047,53.5,ATTENTIVE
11:34:59,0.2930,7.37,25.54,-20.67,0.3465,0.4121,55.4,ATTENTIVE
11:34:59,0.2705,7.39,25.52,-20.22,0.3462,0.4647,52.0,ATTENTIVE
11:34:59,0.2696,7.24,25.51,-20.75,0.3573,0.4563,51.9,ATTENTIVE
11:35:00,0.2797,6.39,25.68,-21.63,0.3384,0.4682,53.3,ATTENTIVE
11:35:00,0.2882,6.45,25.37,-21.24,0.3533,0.4837,54.9,ATTENTIVE
11:35:00,0.2845,6.36,25.79,-20.46,0.3944,0.4354,61.7,ATTENTIVE
11:35:00,0.2839,6.63,25.46,-20.49,0.3678,0.4765,58.5,ATTENTIVE
11:35:00,0.2922,6.49,25.54,-20.76,0.3713,0.4500,58.5,ATTENTIVE
11:35:00,0.2941,5.56,26.76,-19.85,0.3835,0.4722,63.6,ATTENTIVE
11:35:00,0.2781,5.98,27.10,-18.82,0.3775,0.4930,59.9,ATTENTIVE
11:35:00,0.2853,5.80,27.12,-19.35,0.3847,0.4945,63.4,ATTENTIVE
11:35:00,0.2865,5.81,26.81,-19.17,0.3933,0.4855,66.3,ATTENTIVE
11:35:00,0.3105,5.62,27.07,-19.93,0.4045,0.4695,70.3,ATTENTIVE
11:35:00,0.3009,5.56,27.49,-19.56,0.3923,0.4298,60.8,ATTENTIVE
11:35:00,0.2891,4.30,26.58,-20.82,0.4621,0.4605,83.9,ATTENTIVE
11:35:00,0.2960,5.02,28.19,-18.31,0.4224,0.4416,70.0,ATTENTIVE
11:35:00,0.2850,4.90,27.30,-18.18,0.4146,0.4516,68.7,ATTENTIVE
11:35:00,0.2913,4.96,27.86,-17.92,0.4046,0.4564,67.0,ATTENTIVE
11:35:00,0.3043,4.89,27.42,-18.00,0.4029,0.4670,69.3,ATTENTIVE
11:35:00,0.3084,4.61,27.54,-17.94,0.4109,0.4743,72.3,ATTENTIVE
11:35:00,0.3078,4.92,27.82,-17.36,0.3934,0.4841,67.2,ATTENTIVE
11:35:00,0.2989,4.48,26.97,-17.91,0.4078,0.4634,70.8,ATTENTIVE
11:35:00,0.2965,4.32,27.49,-18.02,0.4263,0.4595,74.9,ATTENTIVE
11:35:00,0.2985,4.13,28.28,-17.46,0.4420,0.4373,74.1,ATTENTIVE
11:35:00,0.2967,3.80,28.92,-17.78,0.4202,0.4001,59.4,ATTENTIVE
11:35:00,0.2977,3.70,29.04,-17.99,0.4476,0.4064,66.1,ATTENTIVE
11:35:00,0.2832,3.35,29.46,-17.92,0.4467,0.4252,68.6,ATTENTIVE
11:35:00,0.2878,4.09,28.60,-17.01,0.4466,0.4816,81.5,ATTENTIVE
11:35:00,0.2854,3.78,28.55,-17.67,0.4413,0.4399,72.3,ATTENTIVE
11:35:00,0.2861,3.61,28.99,-17.95,0.4539,0.4403,74.8,ATTENTIVE
11:35:00,0.2216,1.57,27.96,-21.28,0.6157,0.3640,42.4,ATTENTIVE
11:35:00,0.2577,1.49,28.45,-19.59,0.4756,0.5457,77.4,ATTENTIVE
11:35:00,0.2557,1.66,28.04,-19.29,0.4874,0.5437,77.5,ATTENTIVE
11:35:00,0.2566,1.57,28.04,-19.59,0.4704,0.5453,77.6,ATTENTIVE
11:35:00,0.2843,1.87,29.30,-18.80,0.4226,0.5437,69.9,ATTENTIVE
11:35:00,0.2645,2.33,28.20,-18.60,0.4824,0.5081,78.7,ATTENTIVE
11:35:00,0.2736,1.65,28.58,-19.92,0.4637,0.5300,79.7,ATTENTIVE
11:35:00,0.2662,1.83,28.27,-19.16,0.4885,0.5160,78.9,ATTENTIVE
11:35:00,0.2855,1.86,29.47,-18.34,0.4668,0.5189,80.7,ATTENTIVE
11:35:00,0.2876,2.59,29.81,-17.59,0.5056,0.4867,80.8,ATTENTIVE
11:35:00,0.2883,2.59,29.59,-18.09,0.4956,0.4975,81.1,ATTENTIVE
11:35:00,0.2856,2.09,29.03,-18.79,0.4803,0.5101,81.1,ATTENTIVE
11:35:00,0.2883,1.44,29.82,-19.47,0.5118,0.4513,80.9,ATTENTIVE
11:35:00,0.3048,2.55,30.36,-17.83,0.4336,0.4876,78.0,ATTENTIVE
11:35:00,0.2869,2.75,30.50,-17.64,0.4578,0.4939,80.0,ATTENTIVE
11:35:01,0.2847,2.79,29.21,-17.93,0.4615,0.5002,80.8,ATTENTIVE
11:35:01,0.2842,2.48,29.24,-18.58,0.4518,0.5019,80.7,ATTENTIVE
11:35:01,0.2930,2.44,29.41,-17.96,0.5057,0.4569,81.9,ATTENTIVE
11:35:01,0.2910,2.09,29.77,-18.91,0.4736,0.4875,81.3,ATTENTIVE
11:35:01,0.2956,2.34,30.27,-18.34,0.5096,0.4628,81.5,ATTENTIVE
11:35:01,0.2950,2.00,29.51,-18.27,0.5028,0.4788,82.1,ATTENTIVE
11:35:01,0.2999,2.56,30.39,-17.62,0.4997,0.4939,81.9,ATTENTIVE
11:35:01,0.2962,2.22,29.73,-18.77,0.4825,0.5030,82.1,ATTENTIVE
11:35:01,0.2932,1.91,30.07,-19.18,0.5083,0.4741,81.4,ATTENTIVE
11:35:01,0.3075,1.36,30.25,-19.19,0.5389,0.4602,81.9,ATTENTIVE
11:35:01,0.3123,1.36,30.04,-17.21,0.5254,0.4922,82.2,ATTENTIVE
11:35:01,0.3067,1.36,30.72,-18.08,0.4676,0.5034,81.6,ATTENTIVE
11:35:01,0.2990,0.75,30.38,-18.82,0.4911,0.4567,81.9,ATTENTIVE
11:35:01,0.3075,1.39,30.46,-17.27,0.4860,0.4671,81.8,ATTENTIVE
11:35:01,0.3020,1.37,30.56,-17.49,0.4763,0.4618,81.7,ATTENTIVE
11:35:01,0.3184,0.90,31.18,-18.57,0.4921,0.4726,81.2,ATTENTIVE
11:35:01,0.3099,1.09,30.67,-17.65,0.4919,0.4549,81.6,ATTENTIVE
11:35:01,0.3170,1.52,31.10,-17.28,0.4676,0.4393,76.9,ATTENTIVE
11:35:01,0.3117,2.05,30.89,-16.66,0.4627,0.4743,81.4,ATTENTIVE
11:35:01,0.2976,1.65,30.38,-17.23,0.4441,0.4581,77.1,ATTENTIVE
11:35:01,0.3038,1.51,30.04,-17.42,0.4255,0.4717,74.3,ATTENTIVE
11:35:01,0.3031,1.41,30.23,-17.64,0.4185,0.4851,73.1,ATTENTIVE
11:35:01,0.2999,1.42,29.96,-17.64,0.4293,0.4797,76.4,ATTENTIVE
11:35:01,0.3033,1.48,30.03,-17.47,0.4226,0.4898,74.9,ATTENTIVE
11:35:01,0.3022,1.36,31.00,-16.96,0.4259,0.5054,75.2,ATTENTIVE
11:35:01,0.3040,1.40,30.93,-16.71,0.4293,0.4910,76.3,ATTENTIVE
11:35:01,0.3060,1.41,31.06,-16.75,0.4260,0.5061,75.2,ATTENTIVE
11:35:01,0.3043,1.42,30.92,-16.71,0.4307,0.5004,76.9,ATTENTIVE
11:35:01,0.3049,1.38,31.05,-16.81,0.4282,0.5049,75.9,ATTENTIVE
11:35:01,0.3071,1.29,30.78,-17.18,0.4223,0.5020,74.3,ATTENTIVE
11:35:01,0.3037,1.08,31.80,-17.70,0.5041,0.4720,80.6,ATTENTIVE
11:35:01,0.2996,0.75,30.81,-17.62,0.5165,0.4427,80.1,ATTENTIVE
11:35:01,0.2989,0.61,30.60,-18.03,0.5334,0.4416,77.8,ATTENTIVE
11:35:01,0.3007,0.77,31.15,-17.22,0.5081,0.4733,81.2,ATTENTIVE
11:35:01,0.3035,0.89,30.31,-17.27,0.4807,0.5007,82.0,ATTENTIVE
11:35:01,0.3127,0.41,30.36,-18.20,0.4788,0.5150,81.9,ATTENTIVE
11:35:01,0.3105,0.47,30.34,-17.42,0.5039,0.5246,81.9,ATTENTIVE
11:35:01,0.3105,0.30,30.33,-17.87,0.5044,0.5186,81.9,ATTENTIVE
11:35:01,0.3113,-0.31,30.48,-17.46,0.5063,0.4520,81.8,ATTENTIVE
11:35:02,0.3151,0.86,30.86,-15.63,0.5125,0.4564,81.5,ATTENTIVE
11:35:02,0.3054,0.23,30.93,-16.86,0.5150,0.4220,73.6,ATTENTIVE
11:35:02,0.3073,0.49,30.78,-15.71,0.5142,0.4617,81.5,ATTENTIVE
11:35:02,0.3095,-0.25,31.23,-15.99,0.4581,0.4645,81.1,ATTENTIVE
11:35:02,0.3192,0.22,31.83,-14.73,0.4889,0.4890,80.6,ATTENTIVE
11:35:02,0.3188,0.10,32.07,-14.64,0.5066,0.4792,80.4,ATTENTIVE
11:35:02,0.2539,-0.95,31.26,-16.66,0.5996,0.4410,54.7,ATTENTIVE
11:35:02,0.2687,-0.75,31.64,-15.67,0.5325,0.5318,76.2,ATTENTIVE
11:35:02,0.2658,-0.80,31.00,-15.69,0.5706,0.5090,71.2,ATTENTIVE
11:35:02,0.2688,-0.74,31.61,-15.69,0.5487,0.5317,75.4,ATTENTIVE
11:35:02,0.1211,-1.38,30.81,-18.81,0.7373,0.3052,36.5,ATTENTIVE
11:35:02,0.2780,-0.19,31.43,-14.50,0.5545,0.4931,77.8,ATTENTIVE
11:35:02,0.2368,-0.83,29.84,-15.99,0.5550,0.4474,66.3,ATTENTIVE
11:35:02,0.3081,-0.64,30.65,-15.28,0.5077,0.5347,81.6,ATTENTIVE
11:35:02,0.2927,-0.93,30.99,-16.34,0.5133,0.5013,80.5,ATTENTIVE
11:35:02,0.2977,-1.02,31.46,-16.57,0.4676,0.5522,78.9,ATTENTIVE
11:35:02,0.3053,-0.76,30.84,-16.16,0.4698,0.5323,81.5,ATTENTIVE
11:35:02,0.3016,-1.25,28.56,-16.36,0.3994,0.4965,68.9,ATTENTIVE
11:35:02,0.3129,-1.03,28.02,-15.63,0.4178,0.4975,75.3,ATTENTIVE
11:35:02,0.3010,-1.05,27.87,-16.10,0.3846,0.4920,64.6,ATTENTIVE
11:35:02,0.2969,-0.94,28.05,-16.18,0.3775,0.4849,61.7,ATTENTIVE
11:35:02,0.3101,-1.81,25.05,-17.77,0.4044,0.4700,72.2,ATTENTIVE
11:35:02,0.3171,-3.10,23.55,-18.99,0.4160,0.4610,76.0,ATTENTIVE
11:35:02,0.3208,-3.04,22.38,-17.60,0.4251,0.4787,81.8,ATTENTIVE
11:35:02,0.3225,-2.52,22.19,-16.40,0.4265,0.4929,83.3,ATTENTIVE
11:35:02,0.3200,-2.91,22.63,-16.91,0.4306,0.4663,81.8,ATTENTIVE
11:35:02,0.3358,-2.97,19.13,-16.50,0.4184,0.4899,83.3,ATTENTIVE
11:35:02,0.3296,-3.41,19.39,-17.25,0.4169,0.4940,82.8,ATTENTIVE
11:35:02,0.3305,-3.30,18.96,-17.14,0.4195,0.4794,83.2,ATTENTIVE
11:35:02,0.3271,-3.40,19.10,-17.42,0.4171,0.4783,82.3,ATTENTIVE
11:35:02,0.3259,-3.42,17.09,-16.40,0.4162,0.5008,84.7,ATTENTIVE
11:35:02,0.3219,-3.67,17.64,-17.17,0.4137,0.4696,81.7,ATTENTIVE
11:35:02,0.3197,-3.46,17.68,-16.89,0.4067,0.4808,80.4,ATTENTIVE
11:35:02,0.3205,-3.49,17.83,-17.19,0.4054,0.4708,79.1,ATTENTIVE
11:35:02,0.3281,-3.42,17.85,-16.37,0.4014,0.4712,77.9,ATTENTIVE
11:35:02,0.3300,-3.70,17.80,-16.07,0.4094,0.4745,80.7,ATTENTIVE
11:35:02,0.3329,-3.96,17.97,-16.26,0.4127,0.4816,82.1,ATTENTIVE
11:35:02,0.3274,-3.84,17.74,-15.88,0.4163,0.4750,82.9,ATTENTIVE
11:35:02,0.3184,-4.85,16.90,-16.53,0.4087,0.4871,82.1,ATTENTIVE
11:35:03,0.2987,-5.49,14.36,-15.34,0.4019,0.4807,81.9,ATTENTIVE
11:35:03,0.2972,-5.87,14.72,-16.09,0.4192,0.4712,86.0,ATTENTIVE
11:35:03,0.3119,-5.79,15.00,-15.77,0.4140,0.4790,85.1,ATTENTIVE
11:35:03,0.3223,-6.39,15.09,-14.96,0.4089,0.4793,83.4,ATTENTIVE
11:35:03,0.3297,-6.72,15.70,-14.33,0.4203,0.4896,87.1,ATTENTIVE
11:35:03,0.3350,-6.95,13.34,-13.31,0.4052,0.4911,84.4,ATTENTIVE
11:35:03,0.3316,-7.72,13.71,-13.63,0.3998,0.4723,81.2,ATTENTIVE
11:35:03,0.3338,-7.84,14.31,-14.08,0.3981,0.4738,80.3,ATTENTIVE
11:35:03,0.3350,-7.82,14.38,-13.94,0.3991,0.4756,80.6,ATTENTIVE
11:35:03,0.3358,-8.18,13.34,-12.36,0.4035,0.4696,82.4,ATTENTIVE
11:35:03,0.3434,-8.71,13.81,-13.78,0.3916,0.4588,77.2,ATTENTIVE
11:35:03,0.3262,-8.67,12.57,-14.35,0.3986,0.4462,78.7,ATTENTIVE
11:35:03,0.3348,-9.06,12.56,-13.92,0.3923,0.4425,76.4,ATTENTIVE
11:35:03,0.3315,-8.97,13.01,-13.35,0.3898,0.4437,75.4,ATTENTIVE
11:35:03,0.3449,-8.67,12.42,-13.66,0.4129,0.4603,85.0,ATTENTIVE
11:35:03,0.3387,-8.36,13.66,-14.25,0.4137,0.4596,84.0,ATTENTIVE
11:35:03,0.3399,-8.41,12.62,-12.92,0.4087,0.4477,81.8,ATTENTIVE
11:35:03,0.3418,-8.43,12.18,-13.92,0.4059,0.4220,76.6,ATTENTIVE
11:35:03,0.3489,-8.13,13.55,-13.66,0.4109,0.4538,82.5,ATTENTIVE
11:35:03,0.3479,-7.69,14.68,-12.48,0.4121,0.4634,83.2,ATTENTIVE
11:35:03,0.3487,-7.91,14.37,-13.00,0.3935,0.4748,78.8,ATTENTIVE
11:35:03,0.3424,-7.96,13.32,-12.58,0.3845,0.4496,74.4,ATTENTIVE
11:35:03,0.3401,-8.03,13.33,-13.14,0.3877,0.4385,73.7,ATTENTIVE
11:35:03,0.3527,-7.34,16.62,-14.31,0.3666,0.4635,67.4,ATTENTIVE
11:35:03,0.3505,-8.18,15.33,-13.52,0.3764,0.4631,71.6,ATTENTIVE
11:35:03,0.3487,-8.15,15.03,-13.39,0.3799,0.4632,73.0,ATTENTIVE
11:35:03,0.3550,-8.17,15.20,-13.32,0.3785,0.4659,72.6,ATTENTIVE
11:35:03,0.3566,-8.15,15.62,-12.76,0.3830,0.4489,71.8,ATTENTIVE
11:35:03,0.3568,-8.13,15.83,-12.59,0.3769,0.4570,70.7,ATTENTIVE
11:35:03,0.3569,-8.19,15.79,-12.79,0.3775,0.4542,70.6,ATTENTIVE
11:35:03,0.3473,-8.42,15.99,-13.76,0.3763,0.4565,70.3,ATTENTIVE
11:35:03,0.3426,-8.52,15.51,-12.55,0.3976,0.4529,76.7,ATTENTIVE
11:35:03,0.3419,-8.59,16.25,-13.09,0.3993,0.4420,74.9,ATTENTIVE
11:35:03,0.3422,-8.48,15.66,-12.57,0.3984,0.4486,76.2,ATTENTIVE
11:35:03,0.3419,-8.59,16.02,-12.89,0.3984,0.4424,74.9,ATTENTIVE
11:35:03,0.3308,-7.88,14.81,-12.82,0.4037,0.4279,74.9,ATTENTIVE
11:35:03,0.3332,-8.26,15.62,-14.07,0.3982,0.4470,76.0,ATTENTIVE
11:35:03,0.3414,-7.11,16.16,-12.79,0.4053,0.4348,75.4,ATTENTIVE
11:35:03,0.3395,-7.21,16.20,-12.79,0.4124,0.4702,82.6,ATTENTIVE
11:35:03,0.3400,-7.34,16.14,-13.06,0.4139,0.4492,80.3,ATTENTIVE
11:35:04,0.3363,-7.03,17.65,-13.01,0.4062,0.4713,79.5,ATTENTIVE
11:35:04,0.3468,-6.73,17.71,-12.82,0.4157,0.4765,82.9,ATTENTIVE
11:35:04,0.3426,-7.15,17.53,-13.07,0.4145,0.4713,82.2,ATTENTIVE
11:35:04,0.3421,-7.11,18.05,-12.85,0.4153,0.4673,81.6,ATTENTIVE
11:35:04,0.3438,-7.11,18.09,-12.92,0.4150,0.4658,81.2,ATTENTIVE
11:35:04,0.3447,-7.09,18.20,-12.94,0.4137,0.4665,80.8,ATTENTIVE
11:35:04,0.3449,-7.09,18.21,-12.94,0.4136,0.4646,80.6,ATTENTIVE
11:35:04,0.3506,-7.44,18.34,-13.00,0.4139,0.4741,81.6,ATTENTIVE
11:35:04,0.3491,-7.15,18.61,-12.79,0.4117,0.4712,80.4,ATTENTIVE
11:35:04,0.3446,-7.19,18.38,-12.76,0.4130,0.4779,81.6,ATTENTIVE
11:35:04,0.3417,-7.31,17.21,-14.06,0.4058,0.4619,78.8,ATTENTIVE
11:35:04,0.3489,-7.46,17.68,-14.19,0.4091,0.4764,80.9,ATTENTIVE
11:35:04,0.3335,-7.52,18.67,-14.43,0.3905,0.4827,74.5,ATTENTIVE
11:35:04,0.3397,-7.41,19.69,-14.31,0.4020,0.4690,76.2,ATTENTIVE
11:35:04,0.3372,-7.36,19.21,-14.09,0.4069,0.4662,77.8,ATTENTIVE
11:35:04,0.3405,-7.37,20.62,-14.50,0.3971,0.4963,75.3,ATTENTIVE
11:35:04,0.3211,-7.54,19.89,-14.42,0.3945,0.4848,74.8,ATTENTIVE
11:35:04,0.3282,-7.51,20.10,-14.50,0.3975,0.4946,75.9,ATTENTIVE
11:35:04,0.3260,-7.52,19.92,-14.50,0.3967,0.4928,75.7,ATTENTIVE
11:35:04,0.3275,-6.56,23.22,-14.23,0.3849,0.4889,68.8,ATTENTIVE
11:35:04,0.3300,-6.44,23.19,-14.49,0.3979,0.4742,72.2,ATTENTIVE
11:35:04,0.3311,-6.46,23.16,-14.84,0.3997,0.4641,71.8,ATTENTIVE
11:35:04,0.3319,-6.57,23.20,-14.84,0.4001,0.4578,71.2,ATTENTIVE
11:35:04,0.3238,-6.71,23.31,-14.83,0.3869,0.4589,67.2,ATTENTIVE
11:35:04,0.3257,-6.42,23.36,-14.21,0.3831,0.4788,67.7,ATTENTIVE
11:35:04,0.3245,-6.46,23.26,-14.48,0.3855,0.4770,68.4,ATTENTIVE
11:35:04,0.3243,-7.05,21.33,-15.80,0.3878,0.4643,69.8,ATTENTIVE
11:35:04,0.3306,-6.88,22.63,-14.24,0.3938,0.4896,72.3,ATTENTIVE
11:35:04,0.3327,-7.16,23.13,-15.01,0.3931,0.4564,69.0,ATTENTIVE
11:35:04,0.3375,-6.94,23.39,-14.49,0.3797,0.4727,66.1,ATTENTIVE
11:35:04,0.3248,-7.33,23.39,-15.56,0.3701,0.4462,60.5,ATTENTIVE
11:35:04,0.3320,-7.28,23.00,-15.60,0.3647,0.4631,61.0,ATTENTIVE
11:35:04,0.3311,-7.35,22.88,-15.64,0.3662,0.4605,61.4,ATTENTIVE
11:35:04,0.3309,-7.39,22.94,-15.70,0.3657,0.4592,61.0,ATTENTIVE
11:35:04,0.3272,-6.61,23.18,-14.37,0.3495,0.4816,58.4,ATTENTIVE
11:35:04,0.3310,-6.65,23.88,-14.40,0.3474,0.4730,57.8,ATTENTIVE
11:35:04,0.3348,-7.04,24.13,-15.25,0.3465,0.4288,57.5,ATTENTIVE
11:35:04,0.3384,-7.12,23.79,-15.34,0.3524,0.4391,57.8,ATTENTIVE
11:35:04,0.3270,-7.23,23.24,-15.54,0.3545,0.4386,58.3,ATTENTIVE
11:35:04,0.3279,-7.25,23.49,-15.46,0.3549,0.4411,58.1,ATTENTIVE
11:35:04,0.3339,-6.99,23.55,-15.20,0.3566,0.4613,58.1,ATTENTIVE
11:35:04,0.3322,-7.02,23.53,-15.54,0.3420,0.4532,58.1,ATTENTIVE
11:35:05,0.3319,-6.98,23.48,-15.42,0.3447,0.4611,58.1,ATTENTIVE
11:35:05,0.3272,-7.30,23.15,-16.36,0.3461,0.4261,58.4,ATTENTIVE
11:35:05,0.3237,-7.90,23.41,-16.62,0.3591,0.4211,58.2,ATTENTIVE
11:35:05,0.3366,-7.52,23.17,-16.13,0.3510,0.4272,58.4,ATTENTIVE
11:35:05,0.3314,-7.53,22.95,-15.89,0.3609,0.4386,58.6,ATTENTIVE
11:35:05,0.3350,-6.78,23.77,-14.84,0.3523,0.4773,57.9,ATTENTIVE
11:35:05,0.3295,-7.06,23.65,-15.27,0.3524,0.4281,58.0,ATTENTIVE
11:35:05,0.3318,-7.47,24.02,-15.59,0.3558,0.4432,57.6,ATTENTIVE
11:35:05,0.3300,-7.69,24.02,-15.99,0.3597,0.4272,57.6,ATTENTIVE
11:35:05,0.3447,-7.56,23.57,-15.87,0.3662,0.4588,60.6,ATTENTIVE
11:35:05,0.3400,-7.44,23.62,-15.80,0.3561,0.4626,58.0,ATTENTIVE
11:35:05,0.3334,-7.55,23.48,-15.88,0.3606,0.4441,58.1,ATTENTIVE
11:35:05,0.3331,-7.59,23.56,-16.04,0.3591,0.4437,58.0,ATTENTIVE
11:35:05,0.3305,-7.56,22.93,-16.83,0.3590,0.4268,58.6,ATTENTIVE
11:35:05,0.3331,-7.79,23.56,-15.96,0.3549,0.4239,58.0,ATTENTIVE
11:35:05,0.3384,-7.74,23.64,-16.63,0.3424,0.4092,58.0,ATTENTIVE
11:35:05,0.3366,-7.74,23.53,-16.43,0.3478,0.4171,58.1,ATTENTIVE
11:35:05,0.3221,-7.94,23.91,-16.83,0.3403,0.4004,57.7,ATTENTIVE
11:35:05,0.3227,-7.96,22.97,-17.02,0.3495,0.3907,58.6,ATTENTIVE
11:35:05,0.3175,-7.99,23.38,-16.62,0.3512,0.4227,58.2,ATTENTIVE
11:35:05,0.3226,-8.21,23.00,-17.14,0.3534,0.3897,58.6,ATTENTIVE
11:35:05,0.3283,-7.77,23.40,-15.94,0.3530,0.4256,58.2,ATTENTIVE
11:35:05,0.3311,-8.11,23.54,-16.44,0.3598,0.4128,58.1,ATTENTIVE
11:35:05,0.3307,-7.92,23.21,-16.25,0.3572,0.4092,58.4,ATTENTIVE
11:35:05,0.3283,-7.54,24.19,-15.59,0.3480,0.4444,57.5,ATTENTIVE
11:35:05,0.3241,-8.04,23.31,-16.64,0.3487,0.4170,58.3,ATTENTIVE
11:35:05,0.3295,-7.76,24.17,-16.18,0.3369,0.4484,57.5,ATTENTIVE
11:35:05,0.3377,-7.94,23.75,-16.72,0.3489,0.4193,57.9,ATTENTIVE
11:35:05,0.3361,-7.98,23.80,-16.70,0.3494,0.4206,57.8,ATTENTIVE
11:35:05,0.3367,-7.97,23.77,-16.70,0.3503,0.4204,57.9,ATTENTIVE
11:35:05,0.3314,-8.16,24.07,-16.48,0.3471,0.4250,57.6,ATTENTIVE
11:35:05,0.3356,-8.25,23.82,-17.06,0.3432,0.4121,57.8,ATTENTIVE
11:35:05,0.3281,-8.31,23.87,-17.02,0.3439,0.4068,57.8,ATTENTIVE
11:35:05,0.3279,-8.38,23.95,-16.69,0.3503,0.4200,57.7,ATTENTIVE
11:35:05,0.3356,-8.08,23.87,-16.33,0.3566,0.4256,57.8,ATTENTIVE
11:35:05,0.3347,-7.77,24.05,-15.82,0.3500,0.4455,57.6,ATTENTIVE
11:35:05,0.3263,-7.64,24.46,-16.02,0.3428,0.4521,57.2,ATTENTIVE
11:35:05,0.3336,-7.95,24.01,-16.83,0.3429,0.4083,57.6,ATTENTIVE
11:35:05,0.3284,-8.42,23.86,-16.38,0.3584,0.4195,57.8,ATTENTIVE
11:35:06,0.3342,-7.98,23.09,-16.26,0.3501,0.4353,58.5,ATTENTIVE
11:35:06,0.3302,-7.94,23.70,-15.86,0.3502,0.4179,57.9,ATTENTIVE
11:35:06,0.3338,-8.12,22.96,-16.34,0.3584,0.4117,58.6,ATTENTIVE
11:35:06,0.3151,-8.12,23.92,-16.20,0.3555,0.4256,57.7,ATTENTIVE
11:35:06,0.3388,-7.84,24.11,-16.51,0.3484,0.4632,57.6,ATTENTIVE
11:35:06,0.3336,-7.92,24.18,-16.67,0.3462,0.4471,57.5,ATTENTIVE
11:35:06,0.3311,-8.04,23.95,-16.90,0.3460,0.4385,57.7,ATTENTIVE
11:35:06,0.3332,-8.01,23.94,-16.80,0.3468,0.4409,57.7,ATTENTIVE
11:35:06,0.3239,-8.42,24.11,-16.92,0.3495,0.4341,57.5,ATTENTIVE
11:35:06,0.3337,-8.61,23.60,-17.18,0.3556,0.4018,58.0,ATTENTIVE
11:35:06,0.3382,-8.03,24.20,-16.30,0.3380,0.4601,57.5,ATTENTIVE
11:35:06,0.3310,-7.97,24.29,-16.13,0.3407,0.4483,57.4,ATTENTIVE
11:35:06,0.3372,-7.97,23.98,-16.60,0.3461,0.4391,57.7,ATTENTIVE
11:35:06,0.3311,-8.18,24.06,-16.13,0.3378,0.4333,57.6,ATTENTIVE
11:35:06,0.3330,-8.19,24.09,-16.02,0.3349,0.4433,57.6,ATTENTIVE
11:35:06,0.3335,-8.00,24.06,-15.71,0.3332,0.4554,57.6,ATTENTIVE
11:35:06,0.3373,-8.01,24.24,-16.77,0.3200,0.4505,57.4,ATTENTIVE
11:35:06,0.3305,-8.61,24.04,-17.05,0.3278,0.4201,57.6,ATTENTIVE
11:35:06,0.3333,-8.17,23.69,-16.45,0.3330,0.4495,57.9,ATTENTIVE
11:35:06,0.3305,-7.94,24.41,-16.07,0.3171,0.4475,57.3,ATTENTIVE
11:35:06,0.3303,-8.26,24.15,-16.55,0.3176,0.4186,57.5,ATTENTIVE
11:35:06,0.3248,-8.50,23.92,-17.56,0.3396,0.4074,57.7,ATTENTIVE
11:35:06,0.3384,-8.22,23.80,-16.53,0.3156,0.4569,57.8,ATTENTIVE
11:35:06,0.3374,-8.16,24.09,-16.62,0.3086,0.4530,57.6,ATTENTIVE
11:35:06,0.3333,-8.33,24.04,-16.83,0.3082,0.4408,57.6,ATTENTIVE
11:35:06,0.3303,-8.41,24.20,-16.43,0.3281,0.4420,57.5,ATTENTIVE
11:35:06,0.3350,-8.07,24.46,-15.84,0.3282,0.4716,57.2,ATTENTIVE
11:35:06,0.3321,-8.10,24.73,-15.89,0.3223,0.4561,57.0,ATTENTIVE
11:35:06,0.3309,-8.45,24.55,-16.46,0.3196,0.4387,57.2,ATTENTIVE
11:35:06,0.3390,-8.55,23.34,-16.98,0.3499,0.4289,58.2,ATTENTIVE
11:35:06,0.3327,-8.10,23.17,-16.62,0.3353,0.4658,58.4,ATTENTIVE
11:35:06,0.3201,-8.46,23.77,-16.83,0.3315,0.4097,57.9,ATTENTIVE
11:35:06,0.3270,-8.46,23.49,-17.18,0.3464,0.4055,58.1,ATTENTIVE
11:35:06,0.3288,-7.78,23.21,-16.42,0.3490,0.4438,58.4,ATTENTIVE
11:35:06,0.3226,-7.89,23.46,-15.38,0.3659,0.4445,59.0,ATTENTIVE
11:35:06,0.3307,-7.82,23.60,-15.06,0.3622,0.4255,58.0,ATTENTIVE
11:35:06,0.3304,-7.47,23.97,-14.65,0.3565,0.4325,57.7,ATTENTIVE
11:35:06,0.3268,-7.61,23.56,-15.06,0.3555,0.4210,58.0,ATTENTIVE
11:35:06,0.3276,-7.59,23.69,-14.98,0.3557,0.4239,57.9,ATTENTIVE
11:35:06,0.3246,-7.65,24.61,-16.20,0.3356,0.4076,57.1,ATTENTIVE
11:35:07,0.3320,-7.68,23.51,-15.20,0.3633,0.4275,58.1,ATTENTIVE
